,Unnamed: 0,gender,owns_home,child_one,child_two_plus,has_work_phone,age_high,age_highest,age_low,age_lowest,employment_duration_high,employment_duration_highest,employment_duration_low,employment_duration_medium,occupation_hightech,occupation_office,family_size_one,family_size_three_plus,housing_coop_apartment,housing_municipal_apartment,housing_office_apartment,housing_rented_apartment,housing_with_parents,education_higher_education,education_incomplete_higher,education_lower_secondary,marital_civil_marriage,marital_separated,marital_single_not_married,marital_widow,target
3583,5867,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
3584,5868,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3585,5883,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3586,5884,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3587,5885,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,5886,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,5887,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,5888,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,5889,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,5890,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,5891,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,5892,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,5893,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,5894,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,5895,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,5896,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,5897,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,5898,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,5899,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,5900,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,5903,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3604,5904,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3605,5916,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,5917,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,5918,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,5923,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3609,5924,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3610,5925,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3611,5926,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3612,5951,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3613,5952,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,5953,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,5967,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3616,5968,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3617,5969,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3618,5970,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3619,5971,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3620,5972,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,5973,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,5974,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,5975,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,5976,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,5977,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,5978,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,5979,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3628,5980,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3629,5981,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3630,5982,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3631,5983,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3632,5984,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3633,5985,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,5986,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,5987,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,5990,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,5991,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3638,5992,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,5993,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,5994,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,5995,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,5996,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,5997,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,5998,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,5999,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3646,6000,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3647,6004,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,6005,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,6006,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,6007,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,6025,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3652,6026,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3653,6027,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3654,6028,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3655,6029,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3656,6030,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3657,6031,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3658,6032,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3659,6033,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3660,6034,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3661,6035,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3662,6036,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3663,6037,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,6038,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,6039,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,6040,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,6041,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,6042,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,6043,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,6044,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,6045,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,6046,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,6047,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,6048,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,6049,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,6050,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,6051,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,6052,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,6053,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,6054,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,6055,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,6056,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,6057,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,6058,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,6059,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,6060,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,6061,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,6062,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,6063,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3690,6064,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3691,6065,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3692,6066,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3693,6067,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3694,6068,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3695,6076,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3696,6077,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3697,6093,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,6094,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,6095,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,6096,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,6097,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,6098,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,6099,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,6100,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,6101,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,6102,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3707,6103,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3708,6104,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3709,6105,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3710,6107,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3711,6108,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3712,6109,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3713,6119,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,6120,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,6121,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,6122,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,6123,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,6124,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,6125,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,6126,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,6127,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,6128,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,6129,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,6130,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3725,6133,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,6134,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,6135,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3728,6136,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3729,6137,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3730,6153,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3731,6154,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3732,6155,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3733,6156,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3734,6157,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3735,6158,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3736,6159,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3737,6160,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3738,6161,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3739,6162,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3740,6163,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3741,6173,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,6174,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3743,6175,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3744,6176,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3745,6177,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3746,6178,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3747,6179,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3748,6190,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3749,6191,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
